mode_main,distance,main_reason,week_day,age,education,female,main_activity,license,cars,temp,precip,wind
10,6.44911,3,4,62,3,0,1,1,1,18.7,0,2.5
10,6.44911,12,4,62,3,0,1,1,1,18.7,0,2.5
11,0.648731,12,4,62,3,0,1,1,1,18.7,0,2.5
6,3.99852,10,4,54,2,1,8,1,1,18.7,0,2.5
11,2.97985,2,4,25,3,1,1,1,1,18.7,0,2.5
6,4.02098,10,2,74,3,0,3,1,1,18.8,0.2,1.1
6,4.00445,8,2,74,3,0,3,1,1,18.8,0.2,1.1
11,4.78663,2,2,40,3,1,1,1,1,18.8,0.2,1.1
11,1.91421,7,2,40,3,1,1,1,1,18.8,0.2,1.1
11,1.91421,10,2,40,3,1,1,1,1,18.8,0.2,1.1
11,11.4304,2,2,50,3,1,1,1,1,18.6,0.1,0
11,12.2221,2,2,50,3,1,1,1,1,18.6,0.1,0
11,18.4275,2,4,50,2,0,1,1,1,18.7,0,2.5
11,9.2106,7,4,46,2,1,8,1,1,18.7,0,2.5
4,9.2106,4,4,15,1,1,6,0,0,18.7,0,2.5
4,9.2106,4,4,16,1,1,6,0,0,18.7,0,2.5
6,4.20364,8,2,73,1,0,3,0,0,5.4,17.6,NULL
6,3.65327,8,1,75,1,0,3,1,1,6.8,2.7,NULL
6,3.65327,8,1,73,1,1,3,1,1,6.8,2.7,NULL
11,10.9957,7,1,42,3,1,4,1,1,6.7,4.2,3.3
4,4.23634,2,1,40,3,0,1,1,1,6.7,4.2,3.3
4,5.86504,2,3,66,1,0,1,0,0,7.3,0,4.2
4,8.03453,4,3,22,3,0,6,0,0,7.3,0,4.2
1,11.6436,4,4,22,1,1,6,1,1,14.4,0,1.9
6,4.995,2,4,45,3,1,1,1,1,12.3,0,1.1
4,3.48311,4,4,25,3,1,6,1,0,12.3,0,1.1
6,0.801196,4,4,18,1,1,6,0,0,12.3,0,1.1
4,4.24138,10,4,45,1,1,9,0,0,12.3,0,1.1
4,4.24138,10,4,29,1,1,4,1,0,12.3,0,1.1
11,60.6616,10,1,59,1,0,4,1,1,6.8,2.7,NULL
4,3.40012,4,1,24,2,1,6,1,0,19,5.6,0.8
11,1.74863,2,1,31,3,0,1,1,1,7.4,2.1,3.6
6,1.3086,8,3,75,1,0,3,1,0,18.4,0,2.2
4,9.04559,4,4,23,3,1,6,0,0,18.7,0,2.5
11,4.27542,7,1,52,3,1,1,1,1,14.9,0,1.7
4,4.45822,2,1,54,1,0,1,1,0,14.9,0,1.7
4,3.05053,10,1,39,2,1,1,1,0,19.4,0,2.5
4,3.48835,10,4,81,2,1,3,0,0,18.1,0,2.8
4,2.85187,2,4,56,2,0,1,1,0,18.1,0,2.8
6,1.14423,2,4,52,3,0,1,1,1,18.1,0,2.8
11,6.46061,2,4,55,3,1,1,1,1,18.1,0,2.8
4,2.78127,4,4,26,2,1,6,0,0,18.1,0,2.8
6,2.85788,4,4,25,3,0,6,0,0,18.1,0,2.8
4,3.31828,2,4,54,3,1,2,1,1,18.1,0,2.8
4,1.7923,2,4,54,3,1,2,1,0,18.1,0,2.8
4,1.7923,2,4,54,3,1,2,1,1,18.1,0,2.8
4,2.85127,2,4,29,2,0,1,0,0,18.7,0,2.5
11,5.6369,2,4,32,3,0,1,1,1,18.7,0,2.5
11,1.51851,10,2,52,3,1,4,1,1,14.6,0,NULL
11,1.75412,10,2,52,3,1,4,1,1,14.6,0,NULL
11,1.88822,10,2,52,3,1,4,1,1,14.6,0,NULL
4,1.93282,4,2,19,2,1,6,0,0,14.6,0,NULL
11,2.37581,2,2,53,3,0,1,1,1,14.6,0,NULL
6,3.0796,5,4,50,1,0,1,1,0,17.8,0,NULL
6,4.62586,5,4,50,1,0,1,1,0,17.8,0,NULL
6,3.59874,5,4,50,1,0,1,1,0,17.8,0,NULL
6,3.0796,7,4,52,1,1,8,1,1,17.8,0,NULL
6,4.62586,7,4,52,1,1,8,1,1,17.8,0,NULL
6,3.59874,7,4,52,1,1,8,1,1,17.8,0,NULL
11,7.03517,10,4,70,3,0,3,1,1,5.4,0,2.8
11,5.67721,9,4,70,3,0,3,1,1,5.4,0,2.8
4,6.85133,8,4,70,3,0,3,1,1,5.4,0,2.8
6,0.670304,8,4,70,3,0,3,1,1,5.4,0,2.8
6,1.99056,10,4,70,3,0,3,1,1,5.4,0,2.8
4,5.35248,2,2,65,3,0,1,1,1,14.6,0,1.9
4,12.0913,2,2,58,3,1,1,0,1,14.6,0,1.9
11,10.3059,2,1,42,3,1,1,1,1,19.4,0,2.5
4,13.9982,2,2,42,3,1,1,1,1,20.5,0,1.4
11,12.6639,2,4,37,3,0,1,1,1,17.8,0,NULL
11,19.3527,2,1,53,3,0,1,1,1,7.4,2.1,3.6
4,1.51612,2,1,47,3,1,1,1,0,7.4,2.1,3.6
6,1.61279,11,4,62,2,0,9,0,0,18.1,0,2.8
4,2.92919,2,1,34,3,0,1,1,0,6.8,2.7,NULL
4,2.87544,9,2,48,3,1,4,1,0,4.7,0,3.6
7,5.65248,2,2,51,2,0,1,1,0,4.7,0,3.6
1,5.65248,2,2,51,2,0,1,1,0,4.7,0,3.6
4,4.04535,2,1,59,3,1,1,1,0,6.8,2.7,NULL
4,2.00021,10,3,37,3,0,1,1,1,8.2,0,3.1
6,3.06235,2,3,35,3,1,1,1,1,8.2,0,3.1
10,4.65541,2,3,35,3,1,1,1,0,8.2,0,3.1
6,3.06235,2,3,35,3,1,1,1,0,8.2,0,3.1
4,4.78895,2,1,45,3,1,1,1,0,6.8,2.7,NULL
4,7.5132,2,4,26,1,1,1,0,0,14.4,0,1.9
2,7.5132,2,4,26,1,1,1,0,0,14.4,0,1.9
11,2.34087,2,4,50,1,0,1,1,1,14.4,0,1.9
11,5.94938,2,4,52,3,0,1,1,1,14.4,0,1.9
1,20.0051,2,4,23,3,0,1,1,0,14.4,0,1.9
2,7.47838,2,4,19,1,0,1,1,0,14.4,0,1.9
11,12.1718,10,4,52,2,0,4,1,1,18.1,0,2.8
6,4.08788,8,3,55,3,1,4,1,1,20.8,0.3,1.4
6,1.73253,2,3,58,3,0,1,1,1,20.8,0.3,1.4
4,2.90572,4,3,21,2,0,6,1,1,20.8,0.3,1.4
11,9.97799,10,3,21,2,0,6,1,1,20.8,0.3,1.4
1,21.1079,4,3,19,2,1,6,0,0,20.8,0.3,1.4
4,2.1735,6,4,71,3,0,3,1,1,21.7,28.9,NULL
4,1.50078,8,4,71,3,0,3,1,1,21.7,28.9,NULL
4,0.753473,8,4,71,3,0,3,1,1,21.7,28.9,NULL
6,4.49556,8,4,71,3,0,3,1,1,21.7,28.9,NULL
6,1.9782,6,4,62,3,1,1,1,1,21.7,28.9,NULL
11,4.72514,2,1,44,3,0,1,1,1,6.8,2.7,NULL
11,5.03611,2,1,35,3,1,1,1,1,6.8,2.7,NULL
4,8.29704,2,1,48,2,0,1,0,0,12.3,0,NULL
2,12.3372,5,4,22,1,0,1,0,0,20,0,1.1
2,1.83819,2,4,36,3,1,1,0,0,20,0,1.1
4,2.51396,2,4,53,3,1,1,0,0,18.7,0,2.5
6,1.60168,10,2,65,1,0,1,1,1,14.6,0,NULL
11,2.67212,7,1,38,3,1,4,1,1,17.6,13.5,1.4
6,2.67212,7,1,38,3,1,4,1,1,17.6,13.5,1.4
11,2.452,2,1,37,3,0,1,1,1,17.6,13.5,1.4
11,7.489,2,1,37,3,0,1,1,1,17.6,13.5,1.4
6,2.45639,10,4,21,3,1,4,1,0,14.4,0,1.9
6,2.45639,7,4,21,3,1,4,1,0,14.4,0,1.9
4,1.02997,5,4,46,1,0,4,0,0,12.3,0,1.1
4,1.03319,10,4,24,2,0,4,0,0,12.3,0,1.1
6,2.86844,10,3,77,3,1,3,1,1,11.7,0,4.7
11,1.13641,7,1,44,3,1,4,1,1,7.4,2.1,3.6
11,14.6499,3,1,61,2,0,1,1,1,8.8,0,1.1
11,20.2641,3,1,61,2,0,1,1,1,8.8,0,1.1
11,7.91887,3,1,61,2,0,1,1,1,8.8,0,1.1
4,3.76346,2,1,30,3,1,1,1,0,8.8,0,1.1
4,3.76346,2,1,30,3,1,1,1,1,8.8,0,1.1
4,3.70065,2,1,37,2,1,1,0,0,8.8,0,1.1
11,5.48611,2,1,37,2,0,1,1,1,8.8,0,1.1
1,6.96735,2,2,52,3,1,1,0,0,18.8,0.2,1.1
11,18.1612,2,4,40,2,0,1,1,1,18.7,0,2.5
4,7.38352,4,4,10,1,0,6,0,0,18.7,0,2.5
4,7.38352,4,4,7,1,1,6,0,0,18.7,0,2.5
4,7.38352,7,4,36,2,1,4,0,0,18.7,0,2.5
11,4.32002,7,4,75,1,0,3,1,1,8.4,0,1.4
11,3.02809,2,4,36,1,0,1,1,1,14.4,0,1.9
10,3.46949,6,2,79,1,1,3,0,0,18.8,0.2,1.1
1,6.97568,5,3,71,3,1,3,0,0,19.1,0,1.9
6,3.04059,5,3,71,3,1,3,0,0,19.1,0,1.9
6,4.85487,5,3,71,3,1,3,0,0,19.1,0,1.9
1,27.732,2,4,65,1,0,1,1,1,20,0,1.1
4,6.16742,2,1,55,2,1,1,0,0,17.6,13.5,1.4
4,5.26385,2,1,52,3,1,1,0,0,17.6,13.5,1.4
6,3.1591,5,3,41,2,1,1,0,0,8.2,0,3.1
6,3.79926,5,3,41,2,1,1,0,0,8.2,0,3.1
1,9.81724,2,2,50,1,1,1,1,0,18.8,0.2,1.1
11,6.48195,2,2,47,1,0,1,1,1,18.8,0.2,1.1
4,4.5763,2,3,45,1,1,1,0,0,8.2,0,3.1
11,3.28323,8,4,79,3,0,3,1,1,8.4,0,1.4
6,2.23483,10,4,46,2,0,1,1,1,8.4,0,1.4
4,12.9778,2,1,38,2,0,1,1,0,14.9,0,1.7
4,11.4767,2,4,49,1,0,1,0,0,5.4,0,2.8
11,1.97889,2,4,47,3,0,1,1,1,21.7,28.9,NULL
11,8.322,3,4,47,3,0,1,1,1,21.7,28.9,NULL
11,9.87222,3,4,47,3,0,1,1,1,21.7,28.9,NULL
11,3.98602,2,4,45,3,1,1,1,1,21.7,28.9,NULL
4,1.97889,4,4,17,1,0,6,0,0,21.7,28.9,NULL
11,0.430879,5,4,46,1,0,4,1,1,17.8,0,NULL
11,2.85772,2,4,51,3,0,1,1,1,17.8,0,NULL
1,5.59198,2,4,50,3,0,1,1,0,17.8,0,NULL
1,7.9044,4,4,20,3,0,6,0,0,17.8,0,NULL
10,2.49763,2,1,47,2,1,1,0,0,17.6,13.5,1.4
4,1.99851,8,1,47,2,1,1,0,0,17.6,13.5,1.4
4,1.08405,10,1,47,2,1,1,0,0,17.6,13.5,1.4
4,2.83372,10,1,47,2,1,1,0,0,17.6,13.5,1.4
6,2.46768,10,1,47,2,1,1,0,0,17.6,13.5,1.4
4,2.61496,4,1,20,1,0,6,0,0,17.6,13.5,1.4
4,8.16494,2,4,53,1,1,1,0,0,17.8,0,NULL
11,5.98035,2,4,40,1,0,1,1,1,17.8,0,NULL
4,3.29732,6,3,49,3,1,1,0,1,14.8,0.2,NULL
11,8.89055,2,3,48,2,0,1,1,1,14.8,0.2,NULL
4,7.03374,4,3,24,1,1,6,0,0,14.8,0.2,NULL
6,0.714765,7,3,38,3,0,1,1,1,19.1,0,1.9
4,3.63478,10,3,38,3,0,1,1,1,19.1,0,1.9
4,3.63478,10,3,39,3,1,1,1,0,19.1,0,1.9
4,4.83473,2,2,46,3,1,1,1,0,12.3,0,4.4
2,11.1992,2,2,41,3,0,1,1,0,12.3,0,4.4
4,7.05648,2,1,48,3,1,1,0,0,7.4,2.1,3.6
4,7.02516,2,1,48,3,1,1,0,0,7.4,2.1,3.6
1,11.4798,2,1,47,1,0,1,0,0,7.4,2.1,3.6
4,8.76872,2,4,56,1,1,1,1,0,8.4,17.3,4.2
4,8.28488,3,4,56,1,1,1,1,0,8.4,17.3,4.2
6,1.54078,9,2,85,1,0,3,0,0,7.4,1,3.1
6,1.84473,2,2,72,3,1,1,1,0,6.3,0,5.3
4,2.8406,2,2,46,2,0,1,0,0,6.3,0,5.3
4,1.70037,2,3,30,3,0,1,0,0,7.3,0,4.2
4,2.14062,2,3,28,3,1,1,0,0,7.3,0,4.2
11,34.0431,10,4,40,3,1,1,1,1,20,0,1.1
4,3.56456,4,4,21,2,0,6,0,0,20,0,1.1
6,2.2382,2,4,26,3,0,1,1,0,20,0,1.1
6,0.734963,8,4,74,3,1,3,0,0,20,0,1.1
4,0.919282,8,2,57,1,1,9,0,0,18.8,0.2,1.1
11,5.74787,11,2,53,3,0,4,1,1,18.8,0.2,1.1
4,3.78827,4,2,40,2,0,6,0,0,18.8,0.2,1.1
4,4.00414,8,2,40,2,0,6,0,0,18.8,0.2,1.1
11,0.644771,6,2,57,3,0,4,1,1,18.8,0.2,1.1
11,0.947077,5,2,57,3,0,4,1,1,18.8,0.2,1.1
11,6.68941,11,2,57,3,0,4,1,1,18.8,0.2,1.1
11,5.74787,11,2,57,3,0,4,1,1,18.8,0.2,1.1
11,1.22078,7,2,51,3,1,1,1,1,15.9,2.4,1.7
11,29.9166,2,2,51,3,1,1,1,1,15.9,2.4,1.7
